"region","X","Y","B","u"
100,0.437583966777119,1.20665449085979,0.0780092676090525,0.848524362355481
101,0.588667414269416,0.200696471299713,0.787968490902591,-0.523755236912889
102,-0.143969232838133,0.195279207538459,-0.0806564432332469,0.186316966082114
103,-0.307711224153227,0.342292857288282,-0.119485386265439,0.120657327092148
104,0.356617144916021,-1.76892694309393,-0.14748366156207,-1.23719405089971
105,-8.7078389300943e-05,0.763334589227911,0.240361778619019,0.600176622273613
106,-0.140397996164978,-0.325797884191883,-0.00465524891274752,-0.260604229004616
107,0.130088382871547,-1.26895948373421,0.279199193823437,-1.67827830058204
108,-0.203908513816035,0.0361091479807737,-0.194753923454831,0.567321886483198
109,-0.0295842400014266,0.683529326811803,0.174868017444654,0.307909763628228
110,0.257193562418655,-0.193538282817074,0.136468359571107,-0.34956540518844
111,1.10639918848969,1.70947000878067,0.786832376691445,0.833075922051451
112,0.859000180999884,0.908652825862932,0.52172697024761,0.953401965307246
113,-1.13776122897719,-2.34333900832386,-0.0989057329163407,-2.09366721583709
114,0.437703381128261,0.462624869824879,0.226587672269544,0.550795630203228
115,0.69588829493885,2.20231669321053,0.352982335593816,1.4191539356914
116,1.01915534084014,1.49387189597042,0.552804609892966,0.780820686832884
117,0.716116381691658,0.893792817765989,0.796264497053069,0.237087272147645
118,-0.361133338361882,-0.0165643870924453,-0.0303604819511655,-0.788932182123435
119,0.475947759370525,-0.334383066741375,0.782448299660078,-0.440240836823565
120,-0.0395433357970404,0.588164492475813,0.178127089246132,0.219813535385175
121,-0.312351148105692,0.590611931325961,-0.174397925243507,0.670169066794735
122,-0.214094718791572,-0.260720180313886,-0.11964401581858,-0.531227800402658
123,0.269123114237207,-0.346421269233206,0.21576866854676,-0.0792722621076322
124,0.0083626264163859,0.584946790855883,0.0345918088703539,0.0692459730712533
125,0.375277266470697,1.65198665681587,0.161125454974616,1.20592264786814
126,0.841369643860176,1.98009288007188,0.768113258582609,1.13154818498859
127,-0.303581106118111,-1.74534150809576,0.266943009119607,-1.49906868741923
128,0.957050141572095,-0.186760367847162,0.470093867368105,-0.617014534514488
129,1.28035055614376,2.30417341049707,1.03182150508718,1.47470165725543
130,0.0177810004600833,-0.764353504001297,0.0251496584589302,-1.12983306767197
131,0.436676210582761,-1.43668149013916,0.348409114896599,-1.37343818418538
132,-0.272843655678883,-0.60058588326805,-0.0380514161997146,-0.833158042609796
133,0.848270964103994,0.290242139676512,0.214846318520322,0.418887442749164
134,0.537176289508857,1.84770982763886,-0.0336825626736567,1.15035824549588
135,0.419577229750624,-0.478470329669958,0.321322574261284,-0.489169556597705
136,0.519552781145158,0.555558969281258,0.356442062425834,0.112195451318894
137,0.608534276080665,-0.0187774205139012,0.420632687014475,0.267955707872744
138,0.613201184901241,0.121209011099275,0.324013750174639,-0.426557187423313
139,1.01418789846521,-0.01593097672255,1.09377401329751,-0.283673090147289
140,-0.478453989799198,-1.26644676280078,0.0693769267524861,-1.31133982062636
141,-0.0379598282744099,-1.55736316207226,0.293768054665626,-1.13358516937968
142,1.25603907150454,0.829454547884354,0.427817132227195,0.620840941640127
143,0.793451417635555,1.44116028214224,0.500946575083845,1.2422938784538
144,1.86309601036084,1.5626614038858,0.982856444523668,1.1796665226799
145,0.878377411949928,1.77905245088951,0.929431574131698,1.43025672046733
146,0.848907877112468,2.60948076135228,0.115806755040184,1.81131430341336
147,0.151487235331245,-0.843345733921625,0.0452736844234804,-0.209332581487266
148,0.558769664214116,-1.54265680363027,1.06482915575405,-1.97227219457241
149,-0.872333828626476,-1.28249759246835,0.0340594240992416,-0.19926465734429
150,0.202605011995817,1.19554654568226,0.321595854146563,0.714247122727495
151,-1.29260983860246,-2.7381766814671,-0.405494710749891,-1.99999983427216
152,0.115891735407328,-0.579874770407004,0.0552688421053221,-0.0984767880474197
153,0.899745225857748,2.17821381109986,0.653661723460617,1.4229941101837
154,-0.150801229746556,0.319768646313927,-0.0351173161885398,-0.317999081893699
155,0.0376777909926703,0.908851252414947,-0.0779107402338804,0.723666281327608
156,0.191373329115142,0.112230309311005,0.501470482729193,0.0459153545125852
157,-0.257404261763928,-0.151719130225855,0.339291533310102,-0.613652125391848
158,-0.56449519324726,-1.91343706470442,-0.194885488053363,-1.17137401172452
159,-0.420531665477076,-0.796861137491191,-0.128704634100433,-0.660469741280631
160,-0.777167056080904,-0.969376359623862,-0.305844833443987,-0.934080752629843
161,0.899536144855827,0.920428259040436,0.328960157808197,0.424391308305112
162,-0.647262338595745,-0.2881997471214,-0.0969682472491931,0.155769202560335
163,-0.458831234122461,-1.41657959395242,0.0586431460078809,-0.795576188562166
164,0.618758113425149,0.729555609573141,0.261074780320414,0.82665859809083
165,0.466078629654918,2.1035349737328,0.0443611393158888,0.809847074315044
166,0.276587628753539,-0.415636214929397,0.0828608087217092,0.088209469336382
167,-0.0775472542686772,-0.339647874690289,-0.363960632812151,0.638410652085764
168,0.219096415217141,0.038084540628962,0.0342853345983948,-0.125124679301534
169,0.50183335955484,2.08353023001092,0.0750139335221851,0.97109703033737
170,1.26383668879114,0.632679124842788,0.645614129884016,0.765548254835698
171,0.198758292291631,0.301467704211128,0.0358753820583582,0.0563982636097825
172,0.449821177814451,0.570273394507322,-0.384044509878338,0.0445548442539538
173,0.280714004125001,1.34016286273594,0.267510327184879,1.20929553061239
174,0.665987040925562,-0.975510108844834,0.524075237226677,-0.981776392329198
175,0.504056336448307,0.00806376828126795,0.107783792433687,0.00234230039504829
176,-0.0130852160705021,-0.764405028180864,-0.155172843312667,0.0801957120179013
177,-0.112892935607246,-0.451162138476092,0.185963809673448,-0.240097665994029
178,-0.399256074369587,-0.394543814917675,-0.0240715305460278,0.654653652426566
179,0.050746916538913,-0.604080062780603,0.566855256306101,-1.00578698161609
180,-0.0916036579891166,-2.44788851714036,0.448607113401331,-1.83238117381361
181,-0.248064052087231,-0.940042547400927,0.018217469008202,-0.478010372443484
182,-0.030451691024551,0.653809882572564,-0.101354540552373,-0.55050268236581
183,1.68383686545267,3.27992627844909,0.851949998228988,1.97139069076843
184,-0.34630109284494,-1.52816502612557,0.165293037002949,-1.96297667812104
185,-0.923496505572893,-2.86149730850962,-0.163889658167001,-1.67132852820593
186,0.238110938249469,1.22809388870141,0.351551328019732,0.994197634712777
187,-0.042405671495526,-1.3633015070508,0.303120890865066,-0.818240577304553
188,1.78446651707861,3.30116370956771,0.98668117704098,2.37590247944763
189,-0.0314191702647228,1.47891978518863,0.465383097340348,-0.515239620761494
190,-0.0797256728093816,-1.68042380266016,0.156990301677029,-1.35031237546217
191,0.479269672665152,0.756459469226016,0.529426937159737,0.442728775224717
192,0.920142722348239,0.947110763908178,0.350833783498076,0.936121475275596
193,-0.15672765113179,-0.458125943527989,-0.446474860654005,-0.253523883760178
194,-0.4883102568552,-0.623672781140292,-0.0693789070290842,-0.169964776528911
195,0.430364821525414,1.59103298235873,-0.0352565949775624,0.576637209391206
196,0.68677543006025,-0.246741421166131,0.496010992728459,0.459808416411392
197,-0.37354458885647,-1.67651945681999,0.0362236209080517,-1.29484630920461
198,-0.103772777227522,-0.124074869320663,0.0873697564103248,-0.290088818130524
199,-0.334398788856014,0.199298539505367,0.13474698284786,0.0212145454336207
200,-0.33627253390551,-1.56786086742953,0.117166208128032,-0.517771194397963
201,0.0673548763118944,0.464455368246281,0.085799872324972,0.406942005657149
202,-0.187282772273629,-0.0373855019061603,0.102192800370037,-0.242252389060277
203,0.293686691961569,0.983675002923248,-0.0847056139529468,1.26995303572562
204,0.0586567494418085,-0.183286719630362,0.358524778706866,0.225416454224961
205,0.2129749510406,0.445578096803164,0.272587257462937,0.0694447336867714
206,0.219005703473493,0.218411774018073,-0.106291931154401,0.271686373678178
207,0.621843148735531,-0.316074234364048,0.610952182203607,-0.463518129188879
208,0.0535809183312699,-0.947400882221059,0.0449975459509865,-1.25870855200122
209,1.01733154610937,3.19893294669149,0.58523871350902,2.43137488644035
210,-0.36168994208876,-0.476565669191882,-0.20498335741149,-0.383989646325614
211,-0.0544810780937895,-0.645531613489309,0.594044414495994,-0.973823905315491
212,0.768435901343776,1.73896797159737,0.38457471240638,0.670339649051382
213,0.618318256532135,1.23510054291395,0.305263891394801,0.483572519297307
214,-0.625670313730948,-1.06223982786921,-0.40039544826605,-0.0413455757688327
215,0.305269572306069,0.516189904699653,-0.245842768974143,1.21425385372001
216,0.997130179207468,2.35315281987645,0.694755288637035,1.62599246857593
217,0.527064514376361,0.0519692153957825,0.264903302971649,-0.970076642489089
218,0.423293314171724,0.119241887009585,0.28388336718861,-0.657652375894191
219,0.413853369236383,0.753942445842523,0.377091640072254,0.340987905373838
220,-0.312416816142906,-1.36805861614971,0.11692875663922,-0.337064671605278
221,0.127199565572404,0.0571959479543763,0.300473632680905,-0.668592851913468
222,-0.431151269944747,-0.320617359612464,0.0421620143592316,-0.111634714665361
223,0.794070026177928,1.14513287360628,0.225573004595848,1.36835890335078
224,0.852650330731162,1.87192037821042,0.305973812429503,0.878095401024398
225,-0.241196234585061,0.38636330767942,0.0591598606282945,-0.135354736109261
226,0.107335424542154,-0.741468475822251,0.471331676904712,-0.930099363662779
227,0.434928761054222,1.01874821033566,0.225431092786688,1.19472209282429
228,1.06613553606856,0.659985450363185,0.972141847053136,0.686813491715256
229,1.12457335494171,2.74221921793107,0.113245017798651,2.40343313349054
230,-0.266802457593098,0.582911203113306,-0.55100968084349,0.921667197154274
231,0.163482710268066,0.241610428846659,0.271885303490843,0.357410454571556
232,0.136184056420804,-2.37967395135208,1.51880856899424,-3.16218516001451
233,1.12349843389786,1.21158411011442,0.769143887996838,0.80932212484306
234,0.0492048611175391,-0.567860165681681,-0.154804073208834,-0.560028606439639
235,-0.841042584713472,-0.782397851751445,-0.00109514153425543,-0.805622156307826
236,-0.106648841350172,0.263817233059702,0.18987746867818,0.29174490788963
237,0.427989528342561,2.6193947475509,-0.15764768600892,1.6376321136714
238,0.52021462220511,0.782016457114283,0.12072128557905,0.40217732852418
239,0.343939206137885,-0.163710639865979,0.271612704090038,-0.282075862305868
240,1.07998700478339,0.121206245214593,0.565570137619113,-0.0172637958282834
241,-1.1041881665868,-3.41052701511845,-0.0469254262355245,-2.69601083686774
242,0.10725435914084,1.01290614148514,-0.0541047448119409,0.308277132557504
243,1.01094893828765,-0.0562947343241161,0.18664514012299,-0.176128891434564
244,-0.695425347888987,-1.11143565612888,-0.233399610885195,-1.84477629990707
245,0.776285558149462,0.930758250035421,0.264169300729735,0.530266227664491
246,-0.49005055489203,-1.02374465257846,-0.101752885111473,0.135187164372397
247,0.66857392828172,1.25807050596999,0.821179781712975,1.24210287209781
248,-0.0295613037864185,0.753306799691981,0.0449676166600641,0.613244764942128
249,0.763356374720887,0.613195272136534,0.58909168946056,0.205425567659347
250,-0.260008352545852,-0.0159848723983019,-0.108787994165655,0.00626028529358936
251,-0.034367047053194,0.0931943129222333,-0.0460505702883851,0.24767829620344
252,-0.0225097198006025,-0.0405715306583898,-0.231779934455776,0.276198531079971
253,1.02187490722933,0.197475540197751,1.14333141371821,-0.226776149857192
254,-1.6017708995914,-1.99841874536579,-0.566048386309826,-0.966616014130821
255,0.173550928629087,-1.18340918953678,0.779321609366072,-1.9090603959015
256,-0.0822670513785131,-1.46620344133081,0.0954224182389757,-1.24538758229169
257,0.877110293896926,1.62813723394575,0.302666585803274,1.24998932094704
258,-0.316013869350636,-0.573365093039745,-0.323381972646981,-0.150502771589987
259,0.122633026671379,0.432567090071518,-0.0327230069405659,0.0332013977273351
260,1.43183193680706,2.5286504447179,0.821490987712219,1.61357644936232
261,0.0516545337804339,-0.704445182761866,0.350225059656712,-1.06290123329417
262,-0.234623821263609,2.11761573993829,-0.249978067633786,1.28268183239626
263,0.603204218630847,1.57238430118967,0.0812982456805122,0.758993421048976
264,-0.24185720543709,-0.565217601218094,0.38640252697951,-0.931544880038302
265,-0.399088971160484,-0.522970845681156,-0.2621256054297,-0.311885577034004
266,0.39487135471709,0.133749360638734,0.584379838187942,0.183812589451784
267,0.132874603321409,-0.170073878994735,0.198657789098485,0.932225618092837
268,0.285450362984308,0.999944687956971,0.385659831802775,0.209262684270657
269,0.505511626705561,0.550397253823,0.858381982197493,-0.46917159412843
270,0.239747178588171,1.03571957981491,-0.148840186678685,0.800798008384236
271,0.383620564562388,0.284900566343698,0.48020574943862,0.246515620028537
272,0.537443657275145,1.8461820971932,0.339832574167824,0.914031176896179
273,-0.238180007715834,0.463956701858615,0.0893243120145797,0.445894180463618
274,1.02487979152298,1.20344129014472,0.306450802113401,0.977613637124668
275,0.138380073653946,0.356654745698242,-0.0723125059260475,-0.179443845031127
276,0.57585771699088,0.704718720230365,0.0542304164221785,0.38912511395097
277,-0.0220090441546758,-0.347369502195369,-0.312749361903873,-0.221829719888397
278,0.726849230223372,0.530715808111355,0.484413846065134,0.738725885123652
279,-0.115676024082827,-2.13109536224091,0.315154159374086,-1.81192772266976
280,-0.148124876705769,-1.57694748921076,0.432685229286057,-1.00715035267842
281,0.0248768198462496,-0.099160828630682,0.090876817824136,0.0705352798494288
282,0.696025951324631,1.62716138225131,0.629678879641742,1.27865834556883
283,0.856611119407548,1.51723011571792,0.117791737408519,1.28894692408927
284,0.83818688022164,1.76765551689585,0.555311005529759,0.594037333163849
285,0.665770572406217,2.1674668613488,-0.390176745244461,1.77772519090572
286,-0.886106228498027,-2.99393133475144,-0.16374718858705,-2.24938122301323
287,0.64572092185514,0.998150144193239,0.481637108966252,0.622360623954769
288,0.332187220493232,-0.15084582775131,0.156452455176389,0.383185267917923
289,-0.0150505864771519,0.0596923800306556,0.301569102042172,0.549686483916132
290,-0.21129074023284,0.0831137878177524,-0.178110225389254,0.551950360801975
291,-0.275431330146319,-0.41885052649754,0.0340867496208146,-0.0765225763902134
292,-0.646007339184532,-0.207744671957082,0.162501966542753,-0.200020843078899
293,0.818671486962699,2.36539991349669,0.458838800766195,1.48194051542648
294,0.327985352488531,1.86719625830638,-0.582558046152015,2.40776227534793
295,1.39417385599388,0.0839552345215598,1.34533956885736,-0.74308521523639
296,0.177752238447989,-0.314664997896974,0.275618734301827,-0.392851516785852
297,-0.0133204144359871,1.49052553685949,-0.171079631312002,1.29301156111555
298,1.18688241219727,0.115385456295309,1.04327347151462,-0.294350420352393
299,0.603941587002396,-1.37724500752689,0.684391414048664,-1.46776153477136
300,-0.13305783442826,-0.186820807499277,-0.0610823528284702,0.583095889915485
301,0.773773487087505,-0.208340489677327,0.141145378842578,-0.713958367665851
302,0.479977781351621,0.0665065888614223,0.0624935676794364,-0.168286029675298
303,-0.460566954464408,-1.29676847894028,0.148261758954534,-1.6997551213102
304,0.287783305289575,1.86797617686193,-0.0125711457112884,1.39918340864513
305,0.548428908844234,0.153821020454004,0.428939041127085,-0.645958365337694
306,1.37451887709862,2.11549993600614,0.778512679009536,2.09421742478304
307,0.12252071013237,-2.16278839398988,0.593304748984606,-2.4926420666446
308,0.868543929520952,-0.185062158815453,0.709057684757016,0.338067640980184
309,0.339886238858953,0.554302002032278,0.243530130937968,0.856956373031194
310,-0.247305586097889,-0.573005677772106,0.49100918642193,-1.06287573800661
311,0.430818074931595,0.490016500008481,0.238066092743529,0.18497380805413
312,0.016124625802683,-0.381817141267492,0.140942263014853,-0.628875347535028
313,0.922818635576082,1.79010477866599,0.354183126641542,1.46956248499199
314,1.45942754217354,0.0214039587823321,1.08640067546549,-0.0450296796023525
315,0.278457540747954,2.32473023168314,0.143710029545364,1.92091516409427
316,0.346591296298446,1.20530903539584,0.0307015261296272,0.53362067182915
317,0.344603049270756,1.56060727058438,0.00563300689146991,1.21321489330588
318,0.817996274841025,3.05827186663034,-0.0476204040174841,2.48917613213266
319,0.561044113917578,-0.417461356871684,0.0745789209166462,-0.719472226010608
320,1.08376594445852,0.267564561353289,1.27048810341475,-0.417239047999913
321,0.153447185041885,1.22805156861561,0.262148047276994,0.913284570565361
322,-0.435093396571113,-1.27862173431312,-0.119401718971484,-0.727288970733891
323,0.100139736367046,-0.0384276698100131,-0.0223610627589238,-0.413107968913092
324,0.00575114664171994,0.423532157020214,0.161421927009787,0.366523409014078
325,-0.1345687429241,-1.43020850670787,0.256909891183,-0.793423072319062
326,2.14780102496792,1.96319639094612,1.7103260015445,1.67205913996037
327,0.526051625882139,0.333012282215498,0.557556296842032,0.0884083261623902
328,0.581338936004636,-0.116529874168407,0.459388221362407,-0.148962270408675
329,0.115413766417229,-1.60174671227168,0.206770939186717,-1.22358961636598
330,0.260621287653676,-0.118623083720062,0.31068763384915,0.138910643261668
331,-0.285225020832294,-0.933339514636055,0.14114367223894,-1.122917992983
332,0.606871456954835,-0.0734787704861747,0.784157337001412,0.190258698600957
333,0.212535664301523,0.879152722276197,-0.177849033725121,0.974048372350652
334,0.72692230509971,0.805930762579919,0.495350255304843,0.340781957523593
335,0.0528870755975809,0.453627553310331,0.317460197962926,-0.337463459649042
336,0.4916424953488,-0.563126658798403,0.37853373463372,-0.994853559899726
337,-0.194773897004054,-0.481307411342601,-0.333934805914562,-0.294013710883279
338,0.393141845777984,0.841681839047767,0.316289079343588,0.369980927501512
339,0.753896380668425,1.45146962412429,0.408586671269523,0.454484069152424
340,0.366517929504209,0.293896842567528,0.0276975258694241,-0.229024277541748
341,-0.0680945757363261,-2.25006067774514,0.45249615114913,-2.01448582463248
342,1.07106512214911,1.47646049548494,0.6760453558992,0.45246721632704
343,0.715117907692539,1.11141313001544,0.282634633676582,1.12733875768741
344,0.409156108706782,-0.219304120607069,0.41902876099192,-1.09248719940356
345,-0.344168774902388,0.0564556250629858,0.00994059492662233,-0.502744797268115
346,-0.587200613716359,-1.96134548310398,-0.121843059145161,-1.32581584372216
347,0.155050248499907,1.71430010757607,-0.403925265251516,1.39692128540399
348,-0.0889784099939956,-1.41421024269526,-0.0535720504972003,-0.715629465773757
349,0.528512578126229,0.820298225739435,-0.0264775646613293,1.00646127342889
350,0.733536299897456,1.12674063143823,0.605180037868314,0.504617963928101
351,1.51561391034242,3.07139484794836,0.331418049809235,2.65844722787995
352,-0.384232337375788,-1.15383017119506,-0.20734290039432,-1.27911006442848
353,1.17286330797913,1.72686044884827,0.661698127730606,0.430718132234422
354,0.0210745464039767,-0.830675276994535,0.724238302010504,-0.923461140418394
355,-0.326673546399262,0.233782504399371,-0.409317239670992,0.918324604724035
356,0.808295376901425,0.934685746905215,0.218722965214282,0.915051191803385
357,-0.103059578433403,-0.435038538365617,-0.145398959843358,0.0137387258987925
358,0.0669385800109438,1.91214523937324,0.0271851230018389,1.19979842656182
359,0.493885204032629,-0.732407940616731,0.384315101362664,-0.250180927906697
360,0.609343447255632,1.88701176354102,0.213741536861337,0.894572423558965
361,0.239298660237562,0.301249808562245,0.240124997920163,-0.671611344876707
362,-0.719351558386246,-1.37742436649979,-0.223787429804137,-0.80208477913175
363,0.70712991782059,0.680496332248335,-0.0923949187096006,1.03451221654825
364,0.240829393409343,0.506185156518869,-0.332373438421009,0.647521326215191
365,0.579814893156041,0.180991631885505,0.376810278842733,0.35837969507278
366,0.499415148704716,1.83296589047629,0.338264900383706,0.86720626176644
367,0.375735059032218,2.46155568660543,-0.0126424737727448,1.15162838318027
368,1.80669429334548,1.28299150412719,1.1619379605708,0.790042292633564
369,0.962566407704476,0.235097767745522,1.02357299494567,-0.145455393707501
370,0.537029516108179,1.87099656975384,-0.252172598778381,1.59123603232905
371,0.474340314625829,1.53385271064759,0.193229656558357,0.846772276201402
372,0.782418486649001,1.5370017702704,0.24677093516256,1.32274344181379
373,-0.332439169179134,-0.470957831808421,-0.282040802012079,-0.65296505295052
374,-0.0732201143000066,0.0477610479826429,-0.0177401966694794,0.21633062028392
375,-0.29985919212384,0.27094913394595,-0.170629166139738,0.501958015581873
376,-0.0404426355282413,0.416827102373573,-0.0523279055348414,0.213394905279692
377,0.808266190123644,0.339296844948441,0.178960203483126,1.23883736728113
378,0.973054205641501,0.663939048852819,0.463005655007204,0.96263801464188
379,1.16881520839942,2.41756194674158,0.502708641754748,1.4758656853692
380,1.47362745159098,1.75042410065917,1.26388115200364,0.832905997861568
381,0.498043047544947,2.26090481845363,0.265048006732234,1.12706756844178
382,0.92382504858578,1.15670800245669,0.477618635267369,1.55973512657316
383,0.35799430334279,0.991165339169152,0.938837515514691,0.332859322605254
384,0.620979794308631,0.26470289844066,0.465535640927018,0.15682465135615
385,0.154316937013557,-0.0421598838970955,-0.121091127054432,0.380169324638278
386,0.329764955051345,0.066113243105539,0.00664442678172453,0.0586288871748809
387,-0.342820293154598,-0.805759376127992,0.0228591222513584,-0.885525528976757
388,0.401685247297831,2.33948126007004,0.194760148200917,1.71751674884643
