"noise_x","noise_y"
0.403786157137493,-0.119096755011215
0.23129313910475,-0.299743685559461
-0.0555302286622949,0.138398114886164
0.381660289967965,0.288765288297093
-0.23076638344143,0.719634016381529
0.138150095343242,0.135100774959076
-0.184640181524589,0.211247739863125
0.0991128523638786,0.355256549511478
-0.245341309007856,0.1042607128239
0.104920843507041,0.0020678513184461
-0.273698661722559,0.249652109353823
-0.669782430704682,-0.643884250780123
0.0679308690192153,-0.603847369603143
0.290146002851151,-0.188820098562133
0.18556940094656,-0.325985195405561
0.0198435171060299,0.113852534636519
0.307226642557344,-0.103242225032225
-0.0907907511582234,-0.192355393810532
0.160621633349093,-0.89286855256594
-0.00677884500312638,-0.0206482082763537
0.035243086896477,0.424770976364023
-0.224450535644645,0.762588871725319
0.0697906802234187,-0.339312809131488
0.290309975251059,-0.938059496613341
0.154737326493244,0.574396131072638
-0.322644673697689,0.17948051469451
-0.540442494854174,-0.400951206605257
0.405411053879659,1.03701499526625
0.327208501422153,0.675821868128676
-0.107504184563935,-1.25914268756311
-0.0266631095223745,0.25534651923127
-0.354983939875177,-0.224312578794948
-0.0339610518781595,-0.708167821179086
-0.0551936179237731,0.3460303676375
0.160652841023227,0.229400247676727
0.490039604345532,0.25163114449244
-0.0342781389274592,-0.19092955861606
0.193790076080171,-0.991429173447956
-0.16169696207459,-0.521766207363611
0.276784574081058,0.300872898401042
0.513899460613346,0.36668735469555
-0.236981905801626,0.229684091198642
-0.289002777807585,0.813229423349237
-0.5222019003584,0.110452386922172
0.667911486172112,-0.384804815370354
0.504403505418487,-0.178190440068618
-0.280989661943023,0.394698610772108
-0.29273950314101,-0.36930347648526
0.0229368357323433,-0.364021508720484
0.19583107246939,-0.884336391888287
-0.0682557000748672,0.0410192390533753
0.479880135832619,-1.21753029958794
0.253100909630406,0.252733003987346
0.221430026552174,-0.19691759086254
0.21227112042685,0.529521061576362
-0.234773212850451,0.41355009785666
0.0858294713959541,0.652710896757874
0.381691630034346,-1.01884864961107
-0.440668330483716,-0.043838612004546
0.303303569160783,-0.156997298622087
-0.0115542879241182,0.35072986827164
0.0288858537467958,-0.071636566692314
-0.449081082533643,-0.591781070728643
-0.0164587465394274,1.21354651523432
0.257636089208369,-0.994975690251942
0.373854304068121,0.328649709464811
0.301504688302179,0.0265393979282717
-0.896420148796503,0.200262633970937
0.335619290799413,-0.072518948115257
0.10376080907828,0.735207872167557
0.234432583610911,0.145157024605731
0.141072043659801,0.457616548792661
-0.241973759927092,-0.480041950091685
-0.147008493683592,0.517085041496549
-0.0471362360250542,0.272139010347923
0.0615543371687711,-0.0205328998872532
0.315070075627556,0.195387439541804
-0.131160513337768,-0.102313575435286
0.00921622059297533,-0.393956930652797
0.238026552680826,0.526051252004669
0.256350095174282,0.403440042752505
0.682071715120959,0.194573005122351
0.115930046346465,0.213720176382686
-0.263037233459952,0.648711890434034
-0.110378812358138,0.43323390920245
0.182641938854978,0.455289384477416
-0.169744206964884,-0.236627430168489
0.560337393375867,0.185746521966896
-0.260263520655099,-0.236910059223104
-0.415830003858313,-0.514064479863871
-0.00990748968119555,-0.435556277076499
-0.255387595645873,-0.0708588099239838
-0.0613613542609679,0.164908500725269
-0.293725681359262,0.717477254279867
-0.376064646838621,0.0795220791169739
0.184716467005588,-0.239964811779823
-0.0346022201213752,-0.926873006800981
-0.100329514554105,-0.0767136266022706
0.0909310035788412,-0.0928723017866128
0.0649881321793241,1.4657767635338
0.317422530745518,0.0221293280616314
0.0329028185495245,0.549137513429835
0.0403509349241099,-0.277454066289342
-0.0275748900183157,-0.234236650931197
0.588429060937098,0.00218634896838726
0.379866151307896,-0.973268164933989
-0.0726021197367258,0.244767346915047
-0.0104821673604508,-1.03854740333479
-0.265350254391096,0.438511538927074
-0.0817268970310482,1.27083618100242
0.411182421242111,0.195530319683283
-0.156549018921664,0.194935816774107
0.0310554986978844,-0.151630558928575
0.168118997553747,-0.0402084349967004
0.366647560937764,0.0685397562972099
-0.165971008020962,0.557490540843514
0.452162343065486,-0.753967452410172
0.444942125743394,0.0474857900248689
-0.060467823455946,0.24404932094563
0.15556121720459,0.286787530251411
0.276588972645587,0.806459416883963
-0.0344018467258738,0.653477541466538
0.122538885107356,0.907915718564133
-0.205138869613174,0.176883980228174
0.567282734759743,0.069772420376809
-0.0963429502435032,0.0784763666446252
-0.00451551839823077,-0.290790137602766
0.109402474555917,-0.337285765360775
0.114034393404057,0.0156805874768844
-0.280260636081208,1.15282584044318
0.262839713557827,0.538292542851856
0.22645479062489,-0.133278610032808
-0.203700329066159,0.0861118372960275
-0.556475521565807,-0.911637649290484
6.87107704856199e-05,-0.770347731284014
-0.278168085991808,0.623078612627495
-0.615432773513772,-1.10380948264128
0.162253460104685,-0.0512683286545696
-0.170917324211871,-0.323532035678289
-0.127047313645311,-0.230558031626762
0.179693613549609,-0.242583823068863
0.188689360348474,-0.213781742513028
-0.089584102159587,0.329942442723095
-0.123086796134433,-0.142776006768955
-0.180314126355489,0.468312248635327
0.200810726396446,0.471338816234957
0.015024025248158,-0.388279070792209
0.122766310625214,-0.405306053456913
-0.0189490620934928,0.489555872209583
-0.198794864619253,1.06510939736734
0.116817399907354,-0.601586987073426
-0.525985414125165,0.567038140728296
0.0413149025775016,0.044257171809721
0.246766016850828,-0.579355467634168
-0.592542732511476,0.20145236083161
-0.129796378865372,0.0379175898929279
0.112052549088925,-0.336132885298169
0.0429284057024961,0.125446098065855
-0.136585494152172,0.877111586831098
-0.0234237058119774,0.196385352764707
0.32343643954655,-0.702951093623271
0.304949735043005,0.0102738384898404
-0.381904552247289,0.180452977069522
-0.177421514614845,0.178034522347585
0.291195197491323,-0.774825976817245
0.311113786369086,0.769907393603561
0.0917043920726326,-0.133802279294624
-0.423427493864922,0.619027390873329
0.18867100758488,0.136210009340623
-0.135738263359893,-0.862003803371962
0.0910476428830122,0.954797909829746
-0.17733226886493,-0.393963151351867
0.226030454511792,0.196077887341975
0.198140780074687,-0.346036672758284
0.17786263820603,0.663325144018539
0.0651695060414381,-1.3078813916749
0.725829497056075,1.09511053352174
0.153960079302058,-0.433925016991375
-0.602244982734925,-0.202192789675891
0.38920478012928,-0.0909067562775728
0.707257931640296,0.21054235678979
0.494599385253348,1.30910340666628
0.153040480028556,-0.174000578753146
0.166451683394007,0.297112060358225
-0.338255784835,0.175178703303358
0.360304876003643,0.1622961562978
-0.17610684956016,-0.0392144927079169
0.274141420775143,0.0199116996868142
0.303591954760212,-0.0734793851123105
-0.122882167690261,0.219035902816568
0.0642068748835478,-0.498062674935682
-0.0270901217085974,0.166748705740066
-0.485010468257559,0.0528781970005242
-0.419824281989876,0.0407720079583124
-0.258685830843467,-0.690268827587742
-0.356491512443028,-0.357425669711792
-0.276381805800594,-0.29299210423038
-0.0147060685397611,-0.0587454963016943
0.141101725473601,-0.424290090990939
0.373128887118652,-0.288004955824711
-0.501258094078911,0.254034065101178
0.102936148051298,-0.744446320115047
0.0227255053690312,-0.0118456752221786
-0.14028679252663,-1.0725739013906
0.118616273709439,-0.791119609039012
-0.182499849228395,0.36438862027044
-0.326319773975963,0.372243556052789
0.00211154849458455,1.29861319670141
0.461343404946453,0.0422477910674591
-0.249865462518167,0.49827181712456
0.275451642359871,-0.529039555672226
-0.0079501979196391,0.177941898088718
0.266294479826717,-0.380389998155515
-0.0343384439224672,0.167577882680203
-0.416504601579817,0.0751130597001531
-0.0858209446315668,-0.329857506402765
-0.0688854855547792,-0.085263879970395
0.16861078960235,-0.903640735062027
-0.0463222596313987,-0.669399720152868
-0.151024137328662,-0.647879492220407
0.24746846166431,-0.17154659071542
-0.983096345054863,0.39422903489916
-0.356497130267709,0.150276735357946
0.0493102625457965,0.20921190578409
0.192843285569099,0.335650546284557
-0.0310133823361206,0.20087636378542
0.13256879860146,-0.313101639522159
0.466011995938831,-1.3347970605025
0.193850769278561,-0.117682579083211
-0.425316141785402,0.550548423746243
0.17253079636263,0.0177888322901748
0.364315185125953,-0.524694146340337
0.225945331426556,-0.344974822240804
0.368306099258345,0.37383273679393
0.139539439388166,0.745539903371714
0.195737920583532,-0.473619832264633
0.414133272640861,0.225531288325472
0.288547366520323,-0.244354834336882
-0.114322471359996,-0.0630882050750134
-0.118448740320994,0.142205365939675
0.0772192127954831,0.487765910776003
-0.472968722536228,0.430890549820772
0.0292267503688023,0.111017055525784
-0.145793240920524,0.567208350979763
-0.141436766465796,-0.477368357912925
-0.372248161168611,0.0316280532660066
-0.287236551395484,0.0818781153669517
-0.13674494763812,0.167411337345754
0.00225209506708515,-0.413147617651319
-0.131157664715212,0.0408343864155419
-0.0735956807720817,-0.156318212353399
0.0383915304457999,-0.421936675428854
0.547593688943439,-1.04490686211561
-0.271433284025928,0.755841033064162
0.216101610362302,-0.0977807926946872
-0.410304639462844,0.320153965061734
-0.0335306073987277,-1.93066608629526
-0.575043264891424,0.671240904456756
0.478599998118615,-0.610958126939002
-0.408071273196461,0.155996832661276
0.392321821931491,-0.237071110276953
0.434322248248993,-0.0809437660886657
0.331047567596682,0.01740407575013
-0.217248895873036,0.426286127705536
0.192420858386578,0.312060819275703
0.62711301959731,0.232542513125416
-0.11737459139143,0.582377573196468
-0.572135098113493,-0.322214185693861
-0.205126871287837,0.345462361844729
0.0223861697306055,0.0144658910457815
0.0714804300690878,0.770746167672192
-0.246503117011736,0.380227833899161
0.308782855862135,0.196580037629737
-0.19185019676669,0.29560778058898
-0.363851491881406,-0.339188348267723
-0.0246247622674774,-0.379506367819549
-0.149887661670667,0.132278898673683
-0.816667485017089,-0.972561374950345
0.0432138278441472,0.2474494353522
0.0849316007663347,-0.574284014593029
0.172858606733799,-0.441794893001674
-0.270989470129582,-0.0410837545585761
0.0614371989362454,0.918642204951296
0.111068007726139,0.300002913815909
0.279384433658448,0.898251210914149
-0.0662736768803361,0.718252064205592
-0.255914769526609,-0.121776498339705
-0.263952464386921,-0.24666583372441
0.312876826948473,-0.661689557376724
0.484831638936567,-0.169643036276305
-0.449666687942936,0.652766741828016
-0.572028937459465,-1.00670982160701
0.20073006266524,0.22763929222258
0.0712972013060812,0.417823096625651
-0.0891854658867994,-0.282862164712936
-0.228568328787868,0.0715057189248401
-0.037789674804526,0.529892724961303
0.256691892792906,0.448055632119112
-0.165959691763199,0.0118696691216341
0.509532264454498,-0.456488452444068
0.291350532055394,-0.146049251793646
0.215613003671237,-0.564013938441482
0.241981525564465,-0.420976076483021
-0.0194613133395056,0.366095241391137
-0.316495676427094,-0.707933747773217
-0.425433382247255,-0.501907404730492
-0.250028054922559,-0.0703555750293556
-0.0321983407565068,0.090455361312855
-0.105265425519956,0.45451735873925
0.0786740347105561,-0.453154148465157
-0.218227663397507,-0.207796682655369
0.266925038055937,0.355655132019691
-0.335107099413475,-0.295589077187256
-0.734847378162161,0.22782484578606
-0.0824958515194135,0.288289424612332
0.210839602147914,-0.332913963151507
0.250239498209338,-0.656719160746663
0.00930626407797649,-0.0135632611785886
-0.0688264102121408,0.348568267978986
-0.23610084745332,-0.0619598664250752
-0.304054899414757,-0.76771355950008
-0.124414383999944,0.504668748890582
0.0818668368585764,-0.249162384622375
0.271642969169202,1.20096169919679
-0.00339762473395802,-0.39585196125615
0.305468338156611,0.0407156597794973
0.434943536618303,0.717118640932214
-0.316435772033449,-0.608313855690694
0.00340363570824462,0.288779192388249
0.414462224181158,-0.174742002815411
0.115141033266513,-0.494887253230366
0.11820628917715,-0.0440120887647402
-0.168185690173032,-0.318266123744827
0.00254478122247346,0.39495188065309
0.260675865899359,0.120197103605856
1.10990566834668,-0.336482166581802
-0.164407638954711,-0.569304458048012
0.142771912400591,0.179814268696822
0.235344809024608,-0.0898387277046756
0.0249197291376389,-0.958904363133213
-0.0277353933074499,0.119361858456551
-0.302518541738472,-0.0256750674862858
-0.256751363184939,0.0574938281354256
0.0182909769015453,-0.269360593130579
-0.163066382229324,0.932891612064748
0.0138990840544819,-0.960635634967213
0.0249482875611431,0.235304310954592
-0.132972968039818,0.396473796097548
-0.043071590929899,0.334965898637099
-0.0122976116724235,-0.0785747271716848
-0.130812407438489,0.0896489176473006
-0.0516139031410015,0.358176902895115
-0.103438585977824,-0.225707323420829
0.097502715958959,0.507188640669811
-0.299998208715289,0.0603759684495984
-0.540996807374054,-0.834423004615143
-0.336304174887415,0.25782846822984
0.181324868471534,0.578158043690077
0.445527906148917,-0.322637636243121
0.309479690379396,-0.48587941385064
0.159786302741101,0.259991894019484
0.229189460753131,0.525046281780411
-0.54407116395355,0.21699863691266
-0.31905508305673,-0.567005098861421
-0.431439565374142,0.0563016169249707
0.16247437825479,-0.875407400469593
-0.354819211949503,0.13981108827272
0.117573711297763,-0.114751109729991
0.0743600945592712,0.0209209032668083
-0.559585528224737,-0.0880255475870364
-0.102111584516499,-0.440132201975754
-0.536389729584852,0.651367978880318
0.511342330265599,0.691505030785358
-0.0443104529419953,0.222253084963876
-0.319000297775892,-1.50975862965913
-0.0601474200999711,0.0849237843637442
-0.555767582018719,-0.760565839547141
-0.0867648352029704,-0.426049003280014
-0.216990731868376,-0.207874330468829
-0.113168214744612,-0.393891922381407
-0.572695230373133,-0.513724444269677
0.0358547826057737,-0.00984267846487132
0.122074933921437,-0.337879939074789
0.204025522657827,-0.839792345002779
-0.432123609677072,-1.4600744739172
0.241477597108652,-0.118749791013282
0.021644503676706,-0.208167738372492
0.131222130651935,-0.124760399169775
-0.131586006164061,-0.0563385260004933
-0.23408602527116,-0.0498904300556677
0.745655810549698,0.742476662692738
0.486934462902104,0.188170499109906
-0.331682661176912,-0.206416749546438
-0.679116394826636,-0.369109459011237
-0.282622658575448,-0.366022668366597
-0.0409041982715889,-0.749585342731292
-0.191628587010602,1.17438488289676
0.0846652231094151,-0.103238056638662
0.528005870584115,-0.35178798602751
0.283829863042885,-0.245081512351001
-0.40659190202555,0.276930934499219
0.233318931066758,0.245912457541198
-0.0977623504748087,-0.138800984496172
0.000297492671716749,0.55661712254681
-0.194409988904795,0.36315684380279
0.369502837751999,-0.647728843327055
-0.199351572777436,0.127162403386739
